503,538646.54788,1455097.50339,674.07273,CONC
504,538667.31906,1455111.37863,676.56303,CONC
505,538668.72686,1455108.68930,676.60800,CONC
506,538701.39359,1455128.13798,679.24558,CONC
507,538702.54851,1455125.51531,679.28968,CONC
508,538701.36493,1455129.83980,682.02881,HW8
509,538703.91978,1455124.11117,682.20390,HW8
510,538701.97596,1455126.73284,679.01566,FL
511,538682.39472,1455117.16840,677.69516,FL
512,538657.43837,1455104.59463,675.08496,FL
513,538621.52932,1455087.44382,672.64067,FL
514,538602.10517,1455077.38300,672.09172,FL
515,538595.08432,1455074.92235,671.91523,FL
516,538583.46748,1455072.82870,671.53085,FL
517,538611.46193,1455117.75178,674.77163,CONC
518,538614.51008,1455112.67329,674.65099,CONC
519,538616.37003,1455122.62265,675.22386,CONC
520,538621.10962,1455118.87836,675.11479,CONC
521,538617.83898,1455125.71809,675.21013,CONC WALL
522,538618.24366,1455127.10575,675.34697,CONC WALL
523,538625.96579,1455137.90268,675.86105,CONC
524,538626.31696,1455139.22586,675.91369,CONC
525,538622.52575,1455153.51220,676.08051,CONC
526,538624.36205,1455127.38456,675.44967,CONC
527,538627.54662,1455182.36558,676.41146,CONC
528,538632.28686,1455175.84336,676.48740,CONC
529,538642.78805,1455132.90170,675.79855,BCTOEWALL
530,538659.95703,1455133.95703,676.35297,BOC
531,538678.00417,1455149.51846,677.28434,BOC
532,538684.47245,1455132.02772,679.12735,GS
533,538689.87503,1455142.23080,679.64193,GS
534,538652.10419,1455120.55125,677.82093,GS
535,538632.71823,1455113.23330,676.44707,GS
536,538754.37749,1455110.68127,685.77458,TOP
537,538614.44358,1455098.45179,673.92405,TOP
538,538736.13544,1455098.11715,685.64085,TOP
539,538695.77889,1455068.25336,684.57014,TOP
540,538660.20497,1455041.75499,682.76223,TOP
541,538667.76425,1455028.34315,685.77683,FC
542,538658.72101,1455030.96020,683.59433,TOP
543,538674.87410,1455006.80656,684.53685,TOP
544,538698.21324,1454971.14828,683.72804,TOP
545,538728.39467,1454932.26682,684.42169,TOP
546,538743.64637,1454934.10078,686.32968,FC
547,538738.91885,1454899.27125,684.85504,TOP
548,538765.34368,1454868.48023,685.85256,TOP
549,538686.96794,1454924.46297,674.22985,TOE
550,538670.82080,1454945.62908,673.99914,TOE
551,538649.84114,1454982.97314,673.53592,TOE
552,538634.67988,1455010.80795,673.81912,TOE
553,538632.16932,1455035.61029,674.93888,TOE
554,538633.05096,1455050.50527,674.63179,TOE
555,538583.93936,1455069.64440,672.51103,JB
556,538576.98600,1455067.83994,672.54950,JB
557,538575.31167,1455074.73153,672.56233,JB
558,538581.94244,1455076.72986,672.53422,JB
559,538561.09899,1455246.60927,675.54911,SW
560,538560.29653,1455233.58769,675.42169,SW
561,538552.58146,1455247.62755,675.71621,SW
562,538550.63418,1455171.34219,674.72956,SW
563,538541.99120,1455178.34138,674.93565,SW/STEP
564,538541.08474,1455172.67514,674.84057,SW/STEP
565,538555.32801,1455130.07947,673.71033,SW
566,538534.83670,1455159.02712,676.04571,SDMH
567,538562.42976,1455105.96425,672.98765,SW
568,538546.42049,1455126.64667,673.69224,SW
569,538561.03474,1455080.54611,672.38458,SW
570,538563.19806,1455074.85597,672.17879,SW
571,538538.51145,1455062.33958,673.18146,SW
